Lat,Lng,What Dinosaurs Eat,Accepted Name,Country,Cc,Diet,Early Interval,Formation,Geological Interval,Geological Time Period,Ref Author,Ref Pubyr,State,Max Ma,Min Ma
25.049999,114.183304,PLANT,Shixingoolithus erbeni,China,CN,herbivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,1991,Guangdong,72.1,66
40.247086,-75.460152,FLESH,Grallator cuneatus,United States,US,carnivore,Norian,Passaic,Norian,Triassic,Bock,1952,Pennsylvania,228,201.3
40.247086,-75.460152,FLESH,Anchisauripus poolei,United States,US,carnivore,Norian,Passaic,Norian,Triassic,Bock,1952,Pennsylvania,228,201.3
40.198696,-75.26889,FLESH,Anchisauripus gwyneddensis,United States,US,carnivore,Norian,Lockatong,Norian,Triassic,Bock,1952,Pennsylvania,228,208.5
42.017776,-106.048615,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1909,Wyoming,157.3,145
38.439735,-77.915054,FLESH,Kayentapus minor,United States,US,carnivore,Lacian,Bull Run,Lacian,Triassic,Weems,2006,Virginia,221.5,212
38.439735,-77.915054,FLESH,Eubrontes cursorius,United States,US,carnivore,Lacian,Bull Run,Lacian,Triassic,Smith,1982,Virginia,221.5,212
38.439735,-77.915054,FLESH,Kayentapus minor,United States,US,carnivore,Lacian,Bull Run,Lacian,Triassic,Smith,1982,Virginia,221.5,212
38.439735,-77.915054,FLESH,Kayentapus minor,United States,US,carnivore,Lacian,Bull Run,Lacian,Triassic,Weems,2006,Virginia,221.5,212
49.120899,-110.862686,PLANT,Albertaceratops nesmoi,Canada,CA,herbivore,Middle Campanian,Oldman,Campanian,Cretaceous,Ryan,2007,Alberta,83.5,70.6
48.945168,-110.562073,PLANT,Albertaceratops nesmoi,United States,US,herbivore,Middle Campanian,Judith River,Campanian,Cretaceous,Ryan,2007,Montana,83.5,70.6
29.438757,-103.159576,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Javelina,Maastrichtian,Cretaceous,Lawson,1976,Texas,72.1,66
39.376961,-76.428566,PLANT,Hypsiloichnus marylandicus,United States,US,herbivore,Aptian,Patuxent,Aptian,Cretaceous,Stanford et al.,2004,Maryland,125,113
39.001003,-76.912125,PLANT,Hypsiloichnus marylandicus,United States,US,herbivore,Aptian,Patuxent,Aptian,Cretaceous,Stanford et al.,2004,Maryland,125,113
38.262501,-77.421112,PLANT,Hypsiloichnus marylandicus,United States,US,herbivore,Aptian,Patuxent,Aptian,Cretaceous,Stanford et al.,2004,Virginia,125,113
45.487,-108.729599,PLANT,Zephyrosaurus schaffi,United States,US,herbivore,Albian,Cloverly,Albian,Cretaceous,Sues,1980,Montana,113,100.5
45.530899,-101.626297,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Larson et al.,2003,South Dakota,72.1,66
69.832222,-151.51944,PLANT,Pachyrhinosaurus perotorum,United States,US,herbivore,Late Maastrichtian,Prince Creek,Maastrichtian,Cretaceous,Fiorillo and Tykoski,2012,Alaska,70.6,66
70.071365,-151.578232,PLANT,Ugrunaaluk kuukpikensis,United States,US,herbivore,Early Maastrichtian,Prince Creek,Maastrichtian,Cretaceous,Mori et al.,2016,Alaska,70.6,66
48.496719,-112.524338,PLANT,Prenoceratops pieganensis,United States,US,herbivore,Campanian,Two Medicine,Campanian,Cretaceous,Chinnery,2004,Montana,83.6,72.1
47.718712,-109.636551,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Middle Campanian,Judith River,Campanian,Cretaceous,Leidy,1856,Montana,83.5,70.6
38.870712,-104.874298,PLANT,Theiophytalia kerri,United States,US,herbivore,Aptian,Purgatoire,Aptian,Cretaceous,Brill and Carpenter,2007,Colorado,125,100.5
48.937965,-112.650658,PLANT,Corythosaurus casuarius,United States,US,herbivore,Campanian,Two Medicine,Campanian,Cretaceous,Lull and Wright,1942,Montana,83.6,72.1
50.599998,-111.620003,PLANT,Lambeosaurus clavinitialis,Canada,CA,herbivore,Campanian,Oldman,Campanian,Cretaceous,Brink et al.,2014,Alberta,83.6,72.1
50.599998,-111.620003,PLANT,Lambeosaurus lambei,Canada,CA,herbivore,Campanian,Oldman,Campanian,Cretaceous,Lull and Wright,1942,Alberta,83.6,72.1
50.599998,-111.620003,PLANT,Lambeosaurus lambei,Canada,CA,herbivore,Campanian,Oldman,Campanian,Cretaceous,Lull and Wright,1942,Alberta,83.6,72.1
36.314999,-108.030701,PLANT,Alamosaurus sanjuanensis,United States,US,herbivore,Lancian,Ojo Alamo,Lancian,Cretaceous,Kues et al.,1980,New Mexico,70.6,66
24.972221,102.076385,PLANT,Chuanjiesaurus anaensis,China,CN,herbivore,Middle Jurassic,Chuanjie,Jurassic,Jurassic,Fang et al.,2000,Yunnan,174.1,163.5
24.972221,102.076385,FLESH,Shidaisaurus jinae,China,CN,carnivore,Middle Jurassic,Chuanjie,Jurassic,Jurassic,Wu et al.,2009,Yunnan,174.1,163.5
42.28056,-72.559174,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1844,Massachusetts,201.3,190.8
42.611198,-72.552864,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1844,Massachusetts,201.3,190.8
41.725101,-72.657867,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1837,Connecticut,201.3,190.8
36.881653,120.679169,PLANT,Micropachycephalosaurus hongtuyanensis,China,CN,herbivore,Campanian,,Campanian,Cretaceous,Dong,1978,Shandong,83.6,72.1
39.146,-108.769997,PLANT,Fruitadens haagarorum,United States,US,herbivore,Early Tithonian,Morrison,Tithonian,Jurassic,Butler et al.,2010,Colorado,150.8,145
28.956457,111.533676,FLESH,Elongatoolithus magnus,China,CN,carnivore,Late Cretaceous,,Cretaceous,Cretaceous,Zeng and Zhang,1979,Hunan,100.5,66
40.040001,112.420006,PLANT,Bactrosaurus johnsoni,China,CN,herbivore,Late Cretaceous,Zouyun,Cretaceous,Cretaceous,Young,1958,Shanxi,100.5,66
25.077408,114.2826,FLESH,Macroolithus rugustus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.092064,114.284195,FLESH,Macroolithus rugustus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.077951,114.306084,FLESH,Elongatoolithus elongatus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.098269,114.294579,FLESH,Macroolithus rugustus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.238874,114.579811,FLESH,Macroolithus rugustus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.246777,114.607399,PLANT,Spheroolithus spheroides,China,CN,herbivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Young,1965,Guangdong,72.1,66
25.812061,114.956726,FLESH,Macroolithus rugustus,China,CN,carnivore,Late Cretaceous,,Cretaceous,Cretaceous,Young,1965,Jiangxi,100.5,66
25.771053,114.910202,PLANT,Spheroolithus spheroides,China,CN,herbivore,Late Cretaceous,,Cretaceous,Cretaceous,Young,1965,Jiangxi,100.5,66
36.886551,120.658951,PLANT,Ovaloolithus chinkangkouensis,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.930668,120.731728,PLANT,Spheroolithus spheroides,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
25.530001,102.402802,FLESH,Sinosaurus triassicus,China,CN,carnivore,Hettangian,Lufeng,Hettangian,Jurassic,Young,1966,Yunnan,201.3,190.8
45.191288,88.919884,PLANT,Yinlong downsi,China,CN,herbivore,Oxfordian,Shishugou,Oxfordian,Jurassic,Xu et al.,2006,Xinjiang,163.5,157.3
50.450001,-111.120003,PLANT,Gravitholus albertae,Canada,CA,herbivore,Middle Campanian,Oldman,Campanian,Cretaceous,Wall and Galton,1979,Alberta,83.5,70.6
43.548889,111.870834,PLANT and ANIMAL,Gigantoraptor erlianensis,China,CN,omnivore,Middle Campanian,Iren Dabasu,Campanian,Cretaceous,Xu et al.,2007,Nei Mongol,83.5,70.6
44.537224,-112.59861,PLANT,Oryctodromeus cubicularis,United States,US,herbivore,Cenomanian,Blackleaf,Cenomanian,Cretaceous,Varricchio et al.,2007,Montana,100.5,93.9
41.783817,120.764221,PLANT,Psittacosaurus major,China,CN,herbivore,Late Barremian,Yixian,Barremian,Cretaceous,Sereno et al.,2007,Liaoning,130,122.46
38.690239,-111.261536,PLANT,Eolambia caroljonesa,United States,US,herbivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Garrison et al.,2007,Utah,105.3,93.5
38.690239,-111.261536,PLANT,Eolambia caroljonesa,United States,US,herbivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Garrison et al.,2007,Utah,105.3,93.5
38.690239,-111.261536,PLANT,Eolambia caroljonesa,United States,US,herbivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Garrison et al.,2007,Utah,105.3,93.5
38.690239,-111.261536,PLANT,Eolambia caroljonesa,United States,US,herbivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Garrison et al.,2007,Utah,105.3,93.5
41.533611,121.2481,PLANT and ANIMAL,Similicaudipteryx yixianensis,China,CN,omnivore,Aptian,Jiufotang,Aptian,Cretaceous,He et al.,2008,Liaoning,125,113
38.895531,-109.545151,PLANT,Cedrorestes crichtoni,United States,US,herbivore,Late Barremian,Cedar Mountain,Barremian,Cretaceous,Gilpin et al.,2007,Utah,130,125.45
48.596294,-107.895042,PLANT,Brachylophosaurus canadensis,United States,US,herbivore,Middle Campanian,Judith River,Campanian,Cretaceous,Tweet et al.,2005,Montana,83.5,70.6
45.459568,-104.157272,PLANT,Leptoceratops gracilis,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Ott,2007,Montana,70.6,66
45.590557,-104.909866,PLANT,Leptoceratops gracilis,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Ott,2007,Montana,70.6,66
41.901386,-106.07917,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Matthew,1915,Wyoming,157.3,145
47.599998,-107,PLANT,Anatotitan copei,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lull and Wright,1942,Montana,72.1,66
49.351067,-110.558716,PLANT,Lambeosaurus magnicristatus,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Evans and Reisz,2007,Alberta,83.5,70.6
45.062778,-103.451668,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Hill,1983,South Dakota,72.1,66
36.323849,-106.47506,FLESH,Chindesaurus bryansmalli,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Irmis et al.,2007,New Mexico,228,208.5
50.823467,-111.620445,PLANT,Centrosaurus apertus,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Lambe,1910,Alberta,83.5,70.6
50.823334,-111.603889,PLANT,Sphaerotholus brevis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Lambe,1918,Alberta,83.5,70.6
47.799999,-106.099998,FLESH,Tyrannosaurus rex,United States,US,carnivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lupton et al.,1980,Montana,70.6,66
47.799999,-106.099998,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lupton et al.,1980,Montana,70.6,66
47.799999,-106.099998,PLANT,Anatotitan copei,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lupton et al.,1980,Montana,70.6,66
47.799999,-106.099998,PLANT,Triceratops prorsus,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lupton et al.,1980,Montana,70.6,66
42.629375,-105.439041,PLANT,Supersaurus vivianae,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Lovelace et al.,2005,Wyoming,157.3,145
41.799999,-107,PLANT,Pachycephalosaurus wyomingensis,United States,US,herbivore,Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.934753,-106.890236,FLESH,Tyrannosaurus rex,United States,US,carnivore,Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.799999,-107,FLESH,Tyrannosaurus rex,United States,US,carnivore,Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.938137,-106.853416,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.935326,-106.88224,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.953903,-106.88501,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.939877,-106.876312,FLESH,Tyrannosaurus rex,United States,US,carnivore,Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.939758,-106.89241,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.939758,-106.89241,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
41.935326,-106.88224,FLESH,Tyrannosaurus rex,United States,US,carnivore,Lancian,Ferris,Lancian,Cretaceous,Lillegraven and Eberle,1999,Wyoming,70.6,66
37.637222,-111.859169,PLANT,Gryposaurus monumentensis,United States,US,herbivore,Late Campanian,Kaiparowits,Campanian,Cretaceous,Gates and Sampson,2007,Utah,83.5,70.6
41.533611,121.2481,PLANT,Psittacosaurus lujiatunensis,China,CN,herbivore,Early Aptian,Yixian,Aptian,Cretaceous,Zhao et al.,2007,Liaoning,125.45,122.46
51.953251,-112.935257,PLANT,Eotriceratops xerinsularis,Canada,CA,herbivore,Late Maastrichtian,Horseshoe Canyon,Maastrichtian,Cretaceous,Wu et al.,2007,Alberta,70.6,66
41.584137,120.95137,PLANT,Psittacosaurus lujiatunensis,China,CN,herbivore,Early Aptian,Yixian,Aptian,Cretaceous,Zhou et al.,2006,Liaoning,125.45,122.46
31.786943,-106.544998,PLANT,Caririchnium leonardii,United States,US,herbivore,Late Albian,Mojado,Albian,Cretaceous,Kappus et al.,2003,New Mexico,105.3,93.5
35.21093,118.718231,FLESH,Shandongornipes muxiai,China,CN,carnivore,Barremian,Tianjialou,Barremian,Cretaceous,Li et al.,2005,Shandong,129.4,100.5
35.21093,118.718231,FLESH,Minisauripus zhenshuonani,China,CN,carnivore,Barremian,Tianjialou,Barremian,Cretaceous,Lockley et al.,2008,Shandong,129.4,100.5
35.21093,118.718231,FLESH,Velociraptorichnus sichuanensis,China,CN,carnivore,Barremian,Tianjialou,Barremian,Cretaceous,Li et al.,2007,Shandong,129.4,100.5
35.21093,118.718231,FLESH,Dromaeopodus shandongensis,China,CN,carnivore,Barremian,Tianjialou,Barremian,Cretaceous,Li et al.,2007,Shandong,129.4,100.5
36.3148,-108.084198,FLESH,Saurornitholestes robustus,United States,US,carnivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan,2006,New Mexico,83.5,70.6
36.343613,-108.084167,FLESH,Saurornitholestes robustus,United States,US,carnivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan,2006,New Mexico,83.5,70.6
36.343613,-108.084167,FLESH,Saurornitholestes robustus,United States,US,carnivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan,2006,New Mexico,83.5,70.6
36.266666,-108.199997,PLANT,Stegoceras validum,United States,US,herbivore,Late Campanian,Fruitland,Campanian,Cretaceous,Sullivan and Lucas,2006,New Mexico,83.5,70.6
40.031628,-108.846741,PLANT,Pentaceratops sternbergii,United States,US,herbivore,Late Campanian,Williams Fork,Campanian,Cretaceous,Lucas et al.,2006,Colorado,83.5,66
25.5,-101.400276,PLANT,Velafrons coahuilensis,Mexico,MX,herbivore,Late Campanian,Cerro del Pueblo,Campanian,Cretaceous,Gates et al.,2007,Coahuila,83.5,70.6
36.1548,-107.816597,PLANT,Anasazisaurus horneri,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Hunt and Lucas,1993,New Mexico,83.5,70.6
36.343613,-108.084167,PLANT,Nodocephalosaurus kirtlandensis,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan and Fowler,2006,New Mexico,83.5,70.6
36.343613,-108.084167,PLANT,Nodocephalosaurus kirtlandensis,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan and Fowler,2006,New Mexico,83.5,70.6
36.343613,-108.084167,PLANT,Nodocephalosaurus kirtlandensis,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan and Fowler,2006,New Mexico,83.5,70.6
36.343613,-108.084167,PLANT,Nodocephalosaurus kirtlandensis,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Sullivan and Fowler,2006,New Mexico,83.5,70.6
39.928898,98.500786,PLANT,Suzhousaurus megatherioides,China,CN,herbivore,Barremian,,Barremian,Cretaceous,Li et al.,2007,Gansu,129.4,113
48.026382,-110.243889,PLANT,Styracosaurus albertensis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2007,Alberta,83.5,70.6
50.820862,-111.23143,PLANT,Styracosaurus albertensis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2007,Alberta,83.5,70.6
50.81678,-111.322235,PLANT,Styracosaurus albertensis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2007,Alberta,83.5,70.6
50.746986,-111.551857,PLANT,Styracosaurus albertensis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2007,Alberta,83.5,70.6
35.5,-107.654602,PLANT,Caririchnium leonardii,United States,US,herbivore,Late Santonian,Menefee,Santonian,Cretaceous,Lucas and Hunt,2006,New Mexico,85.8,70.6
25.172689,102.107323,FLESH,Sinosaurus triassicus,China,CN,carnivore,Sinemurian,Lufeng,Sinemurian,Jurassic,Simmons,1965,Yunnan,199.3,190.8
25.172689,102.107323,FLESH,Sinosaurus triassicus,China,CN,carnivore,Sinemurian,Lufeng,Sinemurian,Jurassic,Simmons,1965,Yunnan,199.3,190.8
48.394722,130.145828,PLANT,Sahaliyania elunchunorum,China,CN,herbivore,Late Maastrichtian,Yuliangze,Maastrichtian,Cretaceous,Godefroit et al.,2008,Heilongjiang,70.6,66
48.394722,130.145828,PLANT,Wulagasaurus dongi,China,CN,herbivore,Late Maastrichtian,Yuliangze,Maastrichtian,Cretaceous,Godefroit et al.,2008,Heilongjiang,70.6,66
41.599007,120.840065,FLESH,Sinocalliopteryx gigas,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Ji et al.,2007,Liaoning,129.4,122.46
29.411388,104.852501,PLANT,Omeisaurus tianfuensis,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,He et al.,1984,Sichuan,170.3,163.5
41.423901,120.175301,FLESH,Jeholornis prima,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou and Zhang,2002,Liaoning,125,113
41.423901,120.175301,FLESH,Yanornis martini,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,2004,Liaoning,125,113
41.423901,120.175301,FLESH,Sapeornis chaoyangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou and Zhang,2003,Liaoning,125,113
41.400002,119.98333,FLESH,Boluochia zhengi,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou,1995,Liaoning,125,113
41.400002,119.98333,FLESH,Cathayornis yandica,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,1992,Liaoning,125,113
41.400002,119.98333,FLESH,Chaoyangia beishanensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hou and Zhang,1993,Liaoning,125,113
43.636063,120.427139,FLESH,Sapeornis chaoyangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou and Zhang,2002,Liaoning,125,113
43.636063,120.427139,FLESH,Microraptor zhaoianus,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Czerkas et al.,2002,Liaoning,125,113
41.576672,119.328285,FLESH,Hongshanornis longicresta,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Zhou and Zhang,2005,Nei Mongol,129.4,113
41.879169,116.559998,FLESH,Vescornis hebeiensis,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Zhang et al.,2004,Hebei,129.4,113
41.557766,120.816193,FLESH,Eoenantiornis buhleri,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Hou et al.,1999,Liaoning,129.4,122.46
41.497799,121.222801,FLESH,Yixianornis grabaui,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou and Zhang,2001,Liaoning,125,113
34.087219,112.560799,PLANT,Zhongyuangosaurus luoyangensis,China,CN,herbivore,Cenomanian,Mangchuan,Cenomanian,Cretaceous,Li et al.,2007,Henan,100.5,89.8
51.688202,-112.911301,PLANT,Edmontonia longiceps,Canada,CA,herbivore,Early Maastrichtian,Horseshoe Canyon,Maastrichtian,Cretaceous,Sternberg,1928,Alberta,70.6,66
26.799999,113.550003,FLESH,Elongatoolithus andrewsi,China,CN,carnivore,Maastrichtian,Daijiaping,Maastrichtian,Cretaceous,Carpenter and Alf,1994,Hunan,72.1,66
36.930668,120.731728,PLANT,Paraspheroolithus irenensis,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.900806,120.660065,PLANT,Ovaloolithus chinkangkouensis,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.928661,120.663582,PLANT,Spheroolithus spheroides,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Young,1954,Shandong,83.6,72.1
36.890354,120.663673,PLANT,Ovaloolithus laminadermus,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.890354,120.663673,FLESH,Elongatoolithus elongatus,China,CN,carnivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.890354,120.663673,FLESH,Elongatoolithus elongatus,China,CN,carnivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.928661,120.663582,PLANT,Spheroolithus spheroides,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
36.928661,120.663582,PLANT,Paraspheroolithus irenensis,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Chao and Chiang,1974,Shandong,83.6,72.1
